id_matricula,id_estudiante,periodo,estado_matricula,fecha_matricula
1258,285,2025-1,Matriculado,2025-03-15
1259,285,2025-2,Retirado,2025-08-24
1260,286,2023-1,Suspendido,2023-03-09
1261,286,2023-2,Matriculado,2023-08-23
1262,286,2024-1,Matriculado,2024-03-03
1263,286,2024-2,Matriculado,2024-08-21
1264,286,2025-1,Matriculado,2025-03-23
1265,286,2025-2,Matriculado,2025-08-16
1266,287,2023-1,Matriculado,2023-03-02
1267,287,2023-2,Matriculado,2023-08-23
1268,287,2024-1,Matriculado,2024-03-07
1269,287,2024-2,Retirado,2024-08-21
1270,288,2023-1,Matriculado,2023-03-09
1271,288,2023-2,Matriculado,2023-08-16
1272,288,2024-1,Matriculado,2024-03-07
1273,288,2024-2,Matriculado,2024-08-19
1274,288,2025-1,Matriculado,2025-03-20
1275,288,2025-2,Matriculado,2025-08-03
1276,289,2023-1,Matriculado,2023-03-24
1277,289,2023-2,Matriculado,2023-08-09
1278,289,2024-1,Matriculado,2024-03-08
1279,289,2024-2,Matriculado,2024-08-24
1280,289,2025-1,Matriculado,2025-03-07
1281,289,2025-2,Matriculado,2025-08-01
1282,290,2023-2,Matriculado,2023-08-23
1283,290,2024-1,Matriculado,2024-03-20
1284,290,2024-2,Matriculado,2024-08-18
1285,290,2025-1,Matriculado,2025-03-01
1286,290,2025-2,Matriculado,2025-08-21
1287,291,2023-1,Matriculado,2023-03-21
1288,291,2023-2,Suspendido,2023-08-11
1289,291,2024-1,Matriculado,2024-03-14
1290,291,2024-2,Matriculado,2024-08-22
1291,291,2025-1,Matriculado,2025-03-16
1292,291,2025-2,Matriculado,2025-08-25
1293,292,2024-2,Suspendido,2024-08-24
1294,292,2025-1,Retirado,2025-03-09
1295,293,2023-2,Matriculado,2023-08-18
1296,293,2024-1,Matriculado,2024-03-01
1297,293,2024-2,Matriculado,2024-08-11
1298,293,2025-1,Matriculado,2025-03-19
1299,293,2025-2,Matriculado,2025-08-24
1300,294,2023-1,Matriculado,2023-03-23
1301,294,2023-2,Matriculado,2023-08-03
1302,294,2024-1,Matriculado,2024-03-07
1303,294,2024-2,Matriculado,2024-08-10
1304,294,2025-1,Matriculado,2025-03-21
1305,294,2025-2,Matriculado,2025-08-16
1306,295,2023-1,Matriculado,2023-03-01
1307,295,2023-2,Matriculado,2023-08-21
1308,295,2024-1,Matriculado,2024-03-09
1309,295,2024-2,Matriculado,2024-08-16
1310,295,2025-1,Matriculado,2025-03-11
1311,295,2025-2,Matriculado,2025-08-11
1312,296,2024-2,Matriculado,2024-08-08
1313,296,2025-1,Matriculado,2025-03-25
1314,296,2025-2,Matriculado,2025-08-15
1315,297,2023-1,Matriculado,2023-03-21
1316,297,2023-2,Matriculado,2023-08-04
1317,297,2024-1,Matriculado,2024-03-02
1318,297,2024-2,Matriculado,2024-08-13
1319,298,2024-2,Matriculado,2024-08-23
1320,298,2025-1,Matriculado,2025-03-05
1321,298,2025-2,Matriculado,2025-08-15
1322,299,2023-1,Suspendido,2023-03-20
1323,299,2023-2,Matriculado,2023-08-03
1324,299,2024-1,Matriculado,2024-03-02
1325,299,2024-2,Matriculado,2024-08-10
1326,299,2025-1,Matriculado,2025-03-13
1327,299,2025-2,Matriculado,2025-08-25
1328,300,2023-1,Matriculado,2023-03-20
1329,300,2023-2,Matriculado,2023-08-20
1330,300,2024-1,Retirado,2024-03-13
1331,301,2025-1,Matriculado,2025-03-14
1332,301,2025-2,Matriculado,2025-08-20
1333,302,2023-1,Matriculado,2023-03-21
1334,302,2023-2,Matriculado,2023-08-01
1335,302,2024-1,Matriculado,2024-03-11
1336,302,2024-2,Matriculado,2024-08-04
1337,302,2025-1,Matriculado,2025-03-20
1338,302,2025-2,Matriculado,2025-08-19
1339,303,2023-1,Matriculado,2023-03-07
1340,303,2023-2,Matriculado,2023-08-05
1341,303,2024-1,Matriculado,2024-03-09
1342,303,2024-2,Matriculado,2024-08-16
1343,303,2025-1,Matriculado,2025-03-15
1344,303,2025-2,Matriculado,2025-08-05
1345,304,2023-1,Matriculado,2023-03-02
1346,304,2023-2,Matriculado,2023-08-19
1347,304,2024-1,Matriculado,2024-03-21
1348,304,2024-2,Matriculado,2024-08-10
1349,304,2025-1,Matriculado,2025-03-18
1350,304,2025-2,Matriculado,2025-08-05
1351,305,2024-1,Matriculado,2024-03-20
1352,305,2024-2,Matriculado,2024-08-12
1353,305,2025-1,Matriculado,2025-03-17
1354,305,2025-2,Matriculado,2025-08-22
1355,306,2025-2,Matriculado,2025-08-08
1356,307,2025-2,Matriculado,2025-08-18
1357,308,2024-2,Matriculado,2024-08-14
1358,308,2025-1,Matriculado,2025-03-07
1359,308,2025-2,Matriculado,2025-08-07
1360,309,2023-1,Matriculado,2023-03-11
1361,309,2023-2,Matriculado,2023-08-16
1362,309,2024-1,Matriculado,2024-03-15
1363,309,2024-2,Matriculado,2024-08-11
1364,309,2025-1,Matriculado,2025-03-19
1365,309,2025-2,Matriculado,2025-08-20
1366,310,2023-1,Matriculado,2023-03-11
1367,310,2023-2,Matriculado,2023-08-15
1368,310,2024-1,Matriculado,2024-03-02
1369,310,2024-2,Matriculado,2024-08-01
1370,310,2025-1,Matriculado,2025-03-23
1371,310,2025-2,Matriculado,2025-08-20
1372,311,2023-1,Matriculado,2023-03-16
1373,311,2023-2,Matriculado,2023-08-11
1374,311,2024-1,Matriculado,2024-03-13
1375,311,2024-2,Matriculado,2024-08-06
1376,311,2025-1,Matriculado,2025-03-01
1377,311,2025-2,Matriculado,2025-08-03
1378,312,2024-2,Matriculado,2024-08-18
1379,312,2025-1,Matriculado,2025-03-10
1380,312,2025-2,Matriculado,2025-08-21
1381,313,2024-2,Matriculado,2024-08-25
1382,313,2025-1,Matriculado,2025-03-01
1383,313,2025-2,Matriculado,2025-08-10
1384,314,2023-1,Matriculado,2023-03-09
1385,314,2023-2,Matriculado,2023-08-11
1386,314,2024-1,Matriculado,2024-03-08
1387,314,2024-2,Matriculado,2024-08-01
1388,314,2025-1,Matriculado,2025-03-09
1389,314,2025-2,Matriculado,2025-08-01
1390,315,2023-1,Matriculado,2023-03-05
1391,315,2023-2,Matriculado,2023-08-04
1392,315,2024-1,Matriculado,2024-03-07
1393,315,2024-2,Matriculado,2024-08-08
1394,315,2025-1,Matriculado,2025-03-12
1395,315,2025-2,Matriculado,2025-08-17
1396,316,2023-1,Matriculado,2023-03-20
1397,316,2023-2,Matriculado,2023-08-23
1398,316,2024-1,Suspendido,2024-03-05
1399,316,2024-2,Suspendido,2024-08-05
1400,316,2025-1,Matriculado,2025-03-07
1401,316,2025-2,Matriculado,2025-08-23
1402,317,2024-1,Matriculado,2024-03-20
1403,317,2024-2,Matriculado,2024-08-21
1404,317,2025-1,Matriculado,2025-03-02
1405,317,2025-2,Matriculado,2025-08-19
1406,318,2024-1,Matriculado,2024-03-18
1407,318,2024-2,Matriculado,2024-08-05
1408,318,2025-1,Matriculado,2025-03-02
1409,318,2025-2,Matriculado,2025-08-09
1410,319,2025-1,Matriculado,2025-03-17
1411,319,2025-2,Matriculado,2025-08-16
1412,320,2023-1,Matriculado,2023-03-03
1413,320,2023-2,Matriculado,2023-08-22
1414,320,2024-1,Matriculado,2024-03-06
1415,320,2024-2,Matriculado,2024-08-25
1416,320,2025-1,Matriculado,2025-03-25
1417,320,2025-2,Matriculado,2025-08-16
1418,321,2023-1,Matriculado,2023-03-06
1419,321,2023-2,Matriculado,2023-08-12
1420,321,2024-1,Matriculado,2024-03-16
1421,321,2024-2,Matriculado,2024-08-16
1422,321,2025-1,Matriculado,2025-03-19
1423,321,2025-2,Matriculado,2025-08-19
1424,322,2023-1,Matriculado,2023-03-07
1425,322,2023-2,Matriculado,2023-08-07
1426,322,2024-1,Matriculado,2024-03-08
1427,322,2024-2,Matriculado,2024-08-10
1428,322,2025-1,Matriculado,2025-03-13
1429,322,2025-2,Matriculado,2025-08-12
1430,323,2023-2,Matriculado,2023-08-03
1431,323,2024-1,Matriculado,2024-03-03
1432,323,2024-2,Matriculado,2024-08-17
1433,323,2025-1,Matriculado,2025-03-19
1434,323,2025-2,Suspendido,2025-08-17
1435,324,2025-2,Matriculado,2025-08-14
1436,325,2024-1,Matriculado,2024-03-14
1437,325,2024-2,Matriculado,2024-08-16
1438,325,2025-1,Matriculado,2025-03-13
1439,325,2025-2,Suspendido,2025-08-15
1440,326,2023-2,Matriculado,2023-08-21
1441,326,2024-1,Matriculado,2024-03-03
1442,326,2024-2,Matriculado,2024-08-17
1443,326,2025-1,Matriculado,2025-03-21
1444,326,2025-2,Matriculado,2025-08-09
1445,327,2023-1,Matriculado,2023-03-04
1446,327,2023-2,Matriculado,2023-08-12
1447,327,2024-1,Suspendido,2024-03-07
1448,327,2024-2,Matriculado,2024-08-22
1449,327,2025-1,Matriculado,2025-03-10
1450,327,2025-2,Matriculado,2025-08-25
1451,328,2023-1,Matriculado,2023-03-09
1452,328,2023-2,Matriculado,2023-08-20
1453,328,2024-1,Matriculado,2024-03-25
1454,328,2024-2,Matriculado,2024-08-18
1455,328,2025-1,Matriculado,2025-03-01
1456,328,2025-2,Matriculado,2025-08-10
1457,329,2023-1,Matriculado,2023-03-13
1458,329,2023-2,Matriculado,2023-08-19
1459,329,2024-1,Matriculado,2024-03-01
1460,329,2024-2,Matriculado,2024-08-17
1461,330,2023-1,Matriculado,2023-03-05
1462,330,2023-2,Matriculado,2023-08-08
1463,330,2024-1,Matriculado,2024-03-24
1464,330,2024-2,Matriculado,2024-08-08
1465,330,2025-1,Matriculado,2025-03-18
1466,330,2025-2,Matriculado,2025-08-24
1467,331,2023-1,Matriculado,2023-03-11
1468,331,2023-2,Matriculado,2023-08-11
1469,331,2024-1,Matriculado,2024-03-14
1470,331,2024-2,Matriculado,2024-08-23
1471,332,2025-1,Matriculado,2025-03-15
1472,332,2025-2,Matriculado,2025-08-18
1473,333,2025-1,Suspendido,2025-03-05
1474,333,2025-2,Matriculado,2025-08-05
1475,334,2023-1,Matriculado,2023-03-24
1476,334,2023-2,Retirado,2023-08-22
1477,335,2023-1,Matriculado,2023-03-11
1478,335,2023-2,Matriculado,2023-08-14
1479,335,2024-1,Matriculado,2024-03-13
1480,335,2024-2,Matriculado,2024-08-23
1481,335,2025-1,Matriculado,2025-03-11
1482,336,2024-2,Matriculado,2024-08-19
1483,336,2025-1,Matriculado,2025-03-05
1484,336,2025-2,Matriculado,2025-08-11
1485,337,2023-1,Matriculado,2023-03-20
1486,337,2023-2,Matriculado,2023-08-19
1487,337,2024-1,Matriculado,2024-03-13
1488,337,2024-2,Matriculado,2024-08-13
1489,337,2025-1,Matriculado,2025-03-13
1490,337,2025-2,Matriculado,2025-08-04
1491,338,2025-2,Matriculado,2025-08-15
1492,339,2023-1,Matriculado,2023-03-10
1493,339,2023-2,Matriculado,2023-08-04
1494,339,2024-1,Matriculado,2024-03-06
1495,339,2024-2,Suspendido,2024-08-23
1496,339,2025-1,Matriculado,2025-03-01
1497,339,2025-2,Matriculado,2025-08-03
1498,340,2023-2,Matriculado,2023-08-13
1499,340,2024-1,Matriculado,2024-03-08
1500,340,2024-2,Matriculado,2024-08-17
1501,340,2025-1,Suspendido,2025-03-02
1502,340,2025-2,Retirado,2025-08-01
1503,341,2023-2,Matriculado,2023-08-14
1504,341,2024-1,Matriculado,2024-03-04
1505,341,2024-2,Matriculado,2024-08-14
1506,341,2025-1,Matriculado,2025-03-03
1507,341,2025-2,Matriculado,2025-08-07
1508,342,2023-1,Matriculado,2023-03-07
1509,342,2023-2,Matriculado,2023-08-23
1510,342,2024-1,Matriculado,2024-03-06
1511,342,2024-2,Matriculado,2024-08-10
1512,342,2025-1,Matriculado,2025-03-17
1513,342,2025-2,Matriculado,2025-08-15
1514,343,2023-1,Matriculado,2023-03-01
1515,343,2023-2,Matriculado,2023-08-15
1516,343,2024-1,Matriculado,2024-03-13
1517,343,2024-2,Matriculado,2024-08-08
1518,343,2025-1,Matriculado,2025-03-19
1519,343,2025-2,Matriculado,2025-08-15
1520,344,2023-1,Matriculado,2023-03-02
1521,344,2023-2,Matriculado,2023-08-10
1522,344,2024-1,Matriculado,2024-03-15
1523,344,2024-2,Matriculado,2024-08-23
1524,344,2025-1,Matriculado,2025-03-13
1525,344,2025-2,Matriculado,2025-08-06
1526,345,2024-1,Matriculado,2024-03-06
1527,345,2024-2,Matriculado,2024-08-24
1528,345,2025-1,Matriculado,2025-03-13
1529,345,2025-2,Matriculado,2025-08-06
1530,346,2023-1,Matriculado,2023-03-04
1531,346,2023-2,Matriculado,2023-08-02
1532,346,2024-1,Matriculado,2024-03-06
1533,346,2024-2,Matriculado,2024-08-21
1534,346,2025-1,Matriculado,2025-03-22
1535,346,2025-2,Matriculado,2025-08-23
1536,347,2023-2,Matriculado,2023-08-07
1537,347,2024-1,Matriculado,2024-03-14
1538,347,2024-2,Matriculado,2024-08-18
1539,347,2025-1,Matriculado,2025-03-12
1540,347,2025-2,Matriculado,2025-08-04
1541,348,2023-1,Matriculado,2023-03-25
1542,348,2023-2,Matriculado,2023-08-15
1543,348,2024-1,Matriculado,2024-03-07
1544,348,2024-2,Matriculado,2024-08-15
1545,348,2025-1,Suspendido,2025-03-21
1546,348,2025-2,Matriculado,2025-08-24
1547,349,2024-2,Matriculado,2024-08-11
1548,349,2025-1,Matriculado,2025-03-07
1549,349,2025-2,Matriculado,2025-08-01
1550,350,2023-1,Matriculado,2023-03-23
1551,350,2023-2,Matriculado,2023-08-11
1552,350,2024-1,Matriculado,2024-03-15
1553,350,2024-2,Matriculado,2024-08-03
1554,350,2025-1,Matriculado,2025-03-22
1555,350,2025-2,Matriculado,2025-08-15
1556,351,2023-1,Matriculado,2023-03-09
1557,351,2023-2,Matriculado,2023-08-06
1558,351,2024-1,Matriculado,2024-03-20
1559,351,2024-2,Matriculado,2024-08-10
1560,351,2025-1,Matriculado,2025-03-24
1561,351,2025-2,Matriculado,2025-08-03
1562,352,2025-2,Matriculado,2025-08-01
1563,353,2025-2,Matriculado,2025-08-05
1564,354,2023-1,Matriculado,2023-03-06
1565,354,2023-2,Matriculado,2023-08-02
1566,354,2024-1,Matriculado,2024-03-18
1567,354,2024-2,Matriculado,2024-08-23
1568,354,2025-1,Suspendido,2025-03-21
1569,354,2025-2,Matriculado,2025-08-21
1570,355,2023-1,Matriculado,2023-03-22
1571,355,2023-2,Matriculado,2023-08-13
1572,355,2024-1,Matriculado,2024-03-15
1573,355,2024-2,Matriculado,2024-08-01
1574,355,2025-1,Matriculado,2025-03-13
1575,355,2025-2,Matriculado,2025-08-08
1576,356,2024-2,Matriculado,2024-08-08
1577,356,2025-1,Matriculado,2025-03-01
1578,356,2025-2,Matriculado,2025-08-01
1579,357,2023-1,Matriculado,2023-03-07
1580,357,2023-2,Matriculado,2023-08-03
1581,357,2024-1,Matriculado,2024-03-04
1582,357,2024-2,Matriculado,2024-08-22
1583,357,2025-1,Matriculado,2025-03-06
1584,357,2025-2,Suspendido,2025-08-17
1585,358,2024-1,Matriculado,2024-03-11
1586,358,2024-2,Matriculado,2024-08-21
1587,358,2025-1,Matriculado,2025-03-07
1588,358,2025-2,Matriculado,2025-08-13
1589,359,2023-2,Matriculado,2023-08-04
1590,359,2024-1,Matriculado,2024-03-04
1591,359,2024-2,Matriculado,2024-08-06
1592,359,2025-1,Retirado,2025-03-21
1593,360,2023-1,Matriculado,2023-03-13
1594,360,2023-2,Matriculado,2023-08-08
1595,360,2024-1,Matriculado,2024-03-09
1596,360,2024-2,Matriculado,2024-08-12
1597,361,2025-1,Suspendido,2025-03-07
1598,361,2025-2,Matriculado,2025-08-25
1599,362,2023-1,Matriculado,2023-03-04
1600,362,2023-2,Matriculado,2023-08-19
1601,362,2024-1,Matriculado,2024-03-04
1602,362,2024-2,Matriculado,2024-08-21
1603,362,2025-1,Matriculado,2025-03-22
1604,362,2025-2,Matriculado,2025-08-25
1605,363,2024-1,Matriculado,2024-03-11
1606,363,2024-2,Matriculado,2024-08-25
1607,363,2025-1,Matriculado,2025-03-11
1608,363,2025-2,Matriculado,2025-08-22
1609,364,2023-1,Matriculado,2023-03-11
1610,364,2023-2,Retirado,2023-08-19
1611,365,2023-1,Matriculado,2023-03-17
1612,365,2023-2,Matriculado,2023-08-08
1613,365,2024-1,Matriculado,2024-03-23
1614,365,2024-2,Matriculado,2024-08-08
1615,365,2025-1,Suspendido,2025-03-25
1616,365,2025-2,Suspendido,2025-08-10
1617,366,2025-2,Matriculado,2025-08-14
1618,367,2024-2,Matriculado,2024-08-20
1619,367,2025-1,Suspendido,2025-03-05
1620,367,2025-2,Retirado,2025-08-10
1621,368,2025-1,Matriculado,2025-03-13
1622,368,2025-2,Matriculado,2025-08-02
1623,369,2023-2,Matriculado,2023-08-24
1624,369,2024-1,Matriculado,2024-03-15
1625,369,2024-2,Matriculado,2024-08-11
1626,369,2025-1,Matriculado,2025-03-11
1627,369,2025-2,Matriculado,2025-08-25
1628,370,2023-2,Suspendido,2023-08-14
1629,370,2024-1,Matriculado,2024-03-10
1630,370,2024-2,Matriculado,2024-08-08
1631,370,2025-1,Matriculado,2025-03-11
1632,370,2025-2,Matriculado,2025-08-07
1633,371,2024-1,Matriculado,2024-03-22
1634,371,2024-2,Matriculado,2024-08-22
1635,371,2025-1,Matriculado,2025-03-08
1636,371,2025-2,Matriculado,2025-08-13
1637,372,2023-1,Matriculado,2023-03-06
1638,372,2023-2,Matriculado,2023-08-01
1639,372,2024-1,Suspendido,2024-03-16
1640,372,2024-2,Retirado,2024-08-07
1641,373,2023-1,Suspendido,2023-03-05
1642,373,2023-2,Matriculado,2023-08-05
1643,373,2024-1,Suspendido,2024-03-19
1644,373,2024-2,Matriculado,2024-08-07
1645,373,2025-1,Matriculado,2025-03-03
1646,373,2025-2,Matriculado,2025-08-15
1647,374,2025-2,Matriculado,2025-08-24
1648,375,2023-1,Matriculado,2023-03-14
1649,375,2023-2,Matriculado,2023-08-08
1650,375,2024-1,Matriculado,2024-03-19
1651,375,2024-2,Matriculado,2024-08-21
1652,375,2025-1,Matriculado,2025-03-16
1653,375,2025-2,Matriculado,2025-08-12
1654,376,2023-1,Matriculado,2023-03-06
1655,376,2023-2,Matriculado,2023-08-14
1656,376,2024-1,Matriculado,2024-03-24
1657,376,2024-2,Matriculado,2024-08-05
1658,376,2025-1,Matriculado,2025-03-16
1659,376,2025-2,Suspendido,2025-08-13
1660,377,2025-1,Matriculado,2025-03-03
1661,377,2025-2,Matriculado,2025-08-10
1662,378,2024-2,Matriculado,2024-08-05
1663,378,2025-1,Matriculado,2025-03-06
1664,378,2025-2,Matriculado,2025-08-15
1665,379,2023-1,Matriculado,2023-03-10
1666,379,2023-2,Matriculado,2023-08-20
1667,379,2024-1,Matriculado,2024-03-11
1668,379,2024-2,Matriculado,2024-08-16
1669,379,2025-1,Matriculado,2025-03-07
1670,379,2025-2,Retirado,2025-08-17
1671,380,2023-1,Matriculado,2023-03-12
1672,380,2023-2,Matriculado,2023-08-14
1673,380,2024-1,Matriculado,2024-03-24
1674,380,2024-2,Matriculado,2024-08-16
1675,380,2025-1,Matriculado,2025-03-19
1676,380,2025-2,Suspendido,2025-08-02
1677,381,2023-1,Matriculado,2023-03-04
1678,381,2023-2,Matriculado,2023-08-19
1679,381,2024-1,Matriculado,2024-03-25
1680,381,2024-2,Matriculado,2024-08-09
1681,381,2025-1,Matriculado,2025-03-25
1682,381,2025-2,Matriculado,2025-08-17
1683,382,2024-2,Matriculado,2024-08-21
1684,382,2025-1,Matriculado,2025-03-23
1685,382,2025-2,Suspendido,2025-08-13
1686,383,2023-1,Matriculado,2023-03-24
1687,383,2023-2,Matriculado,2023-08-16
1688,383,2024-1,Suspendido,2024-03-12
1689,383,2024-2,Matriculado,2024-08-22
1690,383,2025-1,Suspendido,2025-03-22
1691,383,2025-2,Matriculado,2025-08-09
1692,384,2023-1,Matriculado,2023-03-22
1693,384,2023-2,Matriculado,2023-08-08
1694,384,2024-1,Matriculado,2024-03-22
1695,384,2024-2,Matriculado,2024-08-01
1696,384,2025-1,Matriculado,2025-03-03
1697,384,2025-2,Matriculado,2025-08-13
1698,385,2023-2,Matriculado,2023-08-19
1699,385,2024-1,Matriculado,2024-03-03
1700,385,2024-2,Matriculado,2024-08-07
1701,385,2025-1,Matriculado,2025-03-06
1702,385,2025-2,Matriculado,2025-08-09
1703,386,2023-1,Matriculado,2023-03-17
1704,386,2023-2,Matriculado,2023-08-22
1705,386,2024-1,Matriculado,2024-03-19
1706,386,2024-2,Matriculado,2024-08-14
1707,386,2025-1,Matriculado,2025-03-24
1708,386,2025-2,Matriculado,2025-08-04
1709,387,2023-1,Matriculado,2023-03-25
1710,387,2023-2,Matriculado,2023-08-05
1711,387,2024-1,Matriculado,2024-03-07
1712,387,2024-2,Matriculado,2024-08-13
1713,388,2025-2,Matriculado,2025-08-01
1714,389,2023-1,Matriculado,2023-03-16
1715,389,2023-2,Retirado,2023-08-03
1716,390,2024-2,Matriculado,2024-08-14
1717,390,2025-1,Matriculado,2025-03-21
1718,390,2025-2,Matriculado,2025-08-14
1719,391,2023-1,Matriculado,2023-03-12
1720,391,2023-2,Matriculado,2023-08-05
1721,391,2024-1,Matriculado,2024-03-06
1722,391,2024-2,Matriculado,2024-08-04
1723,391,2025-1,Matriculado,2025-03-07
1724,391,2025-2,Matriculado,2025-08-02
1725,392,2024-2,Matriculado,2024-08-25
1726,392,2025-1,Matriculado,2025-03-14
1727,392,2025-2,Matriculado,2025-08-20
1728,393,2023-1,Matriculado,2023-03-21
1729,393,2023-2,Matriculado,2023-08-10
1730,393,2024-1,Suspendido,2024-03-04
1731,393,2024-2,Retirado,2024-08-11
1732,394,2023-2,Suspendido,2023-08-08
1733,394,2024-1,Matriculado,2024-03-22
1734,394,2024-2,Matriculado,2024-08-01
1735,394,2025-1,Suspendido,2025-03-25
1736,394,2025-2,Suspendido,2025-08-22
1737,395,2023-1,Matriculado,2023-03-02
1738,395,2023-2,Matriculado,2023-08-17
1739,395,2024-1,Matriculado,2024-03-13
1740,395,2024-2,Matriculado,2024-08-25
1741,395,2025-1,Matriculado,2025-03-16
1742,395,2025-2,Matriculado,2025-08-11
1743,396,2024-2,Matriculado,2024-08-11
1744,396,2025-1,Matriculado,2025-03-11
1745,396,2025-2,Matriculado,2025-08-08
1746,397,2025-2,Matriculado,2025-08-22
1747,398,2023-1,Matriculado,2023-03-20
1748,398,2023-2,Suspendido,2023-08-12
1749,398,2024-1,Matriculado,2024-03-04
1750,398,2024-2,Retirado,2024-08-23
1751,399,2024-2,Matriculado,2024-08-05
1752,399,2025-1,Suspendido,2025-03-04
1753,399,2025-2,Suspendido,2025-08-09
1754,400,2023-1,Matriculado,2023-03-25
1755,400,2023-2,Matriculado,2023-08-12
1756,400,2024-1,Matriculado,2024-03-22
1757,400,2024-2,Matriculado,2024-08-16
1758,400,2025-1,Matriculado,2025-03-22
1759,400,2025-2,Matriculado,2025-08-21
1760,401,2024-2,Matriculado,2024-08-11
1761,401,2025-1,Suspendido,2025-03-12
1762,401,2025-2,Suspendido,2025-08-24
1763,402,2025-1,Matriculado,2025-03-15
1764,402,2025-2,Matriculado,2025-08-16
1765,403,2024-1,Matriculado,2024-03-20
1766,403,2024-2,Matriculado,2024-08-12
1767,403,2025-1,Matriculado,2025-03-16
1768,403,2025-2,Matriculado,2025-08-23
1769,404,2023-1,Matriculado,2023-03-24
1770,404,2023-2,Matriculado,2023-08-20
1771,404,2024-1,Matriculado,2024-03-05
1772,404,2024-2,Matriculado,2024-08-19
1773,404,2025-1,Matriculado,2025-03-23
1774,404,2025-2,Matriculado,2025-08-05
1775,405,2023-1,Matriculado,2023-03-03
1776,405,2023-2,Matriculado,2023-08-22
1777,405,2024-1,Matriculado,2024-03-15
1778,405,2024-2,Matriculado,2024-08-15
1779,405,2025-1,Matriculado,2025-03-16
1780,405,2025-2,Matriculado,2025-08-08
1781,406,2024-1,Matriculado,2024-03-06
1782,406,2024-2,Matriculado,2024-08-22
1783,406,2025-1,Matriculado,2025-03-04
1784,406,2025-2,Matriculado,2025-08-23
1785,407,2025-2,Suspendido,2025-08-11
1786,408,2024-2,Matriculado,2024-08-25
1787,408,2025-1,Matriculado,2025-03-24
1788,408,2025-2,Matriculado,2025-08-16
1789,409,2023-1,Matriculado,2023-03-22
1790,409,2023-2,Matriculado,2023-08-05
1791,409,2024-1,Matriculado,2024-03-21
1792,409,2024-2,Matriculado,2024-08-03
1793,409,2025-1,Matriculado,2025-03-11
1794,409,2025-2,Matriculado,2025-08-19
1795,410,2024-1,Matriculado,2024-03-20
1796,410,2024-2,Suspendido,2024-08-11
1797,410,2025-1,Retirado,2025-03-23
1798,411,2023-2,Matriculado,2023-08-24
1799,411,2024-1,Matriculado,2024-03-21
1800,411,2024-2,Matriculado,2024-08-14
1801,411,2025-1,Matriculado,2025-03-08
1802,411,2025-2,Matriculado,2025-08-10
1803,412,2024-1,Matriculado,2024-03-03
1804,412,2024-2,Matriculado,2024-08-19
1805,412,2025-1,Matriculado,2025-03-24
1806,412,2025-2,Matriculado,2025-08-19
1807,413,2023-1,Matriculado,2023-03-11
1808,413,2023-2,Matriculado,2023-08-19
1809,413,2024-1,Matriculado,2024-03-10
1810,413,2024-2,Matriculado,2024-08-18
1811,413,2025-1,Matriculado,2025-03-13
1812,413,2025-2,Matriculado,2025-08-11
1813,414,2023-1,Matriculado,2023-03-22
1814,414,2023-2,Matriculado,2023-08-05
1815,414,2024-1,Matriculado,2024-03-20
1816,414,2024-2,Matriculado,2024-08-04
1817,414,2025-1,Matriculado,2025-03-18
1818,414,2025-2,Matriculado,2025-08-11
1819,415,2023-1,Matriculado,2023-03-10
1820,415,2023-2,Matriculado,2023-08-16
1821,415,2024-1,Matriculado,2024-03-05
1822,415,2024-2,Matriculado,2024-08-05
1823,415,2025-1,Matriculado,2025-03-23
1824,415,2025-2,Suspendido,2025-08-11
1825,416,2024-1,Matriculado,2024-03-23
1826,416,2024-2,Matriculado,2024-08-23
1827,416,2025-1,Matriculado,2025-03-21
1828,416,2025-2,Matriculado,2025-08-16
1829,417,2023-1,Matriculado,2023-03-13
1830,417,2023-2,Matriculado,2023-08-11
1831,417,2024-1,Matriculado,2024-03-23
1832,417,2024-2,Matriculado,2024-08-24
1833,417,2025-1,Matriculado,2025-03-08
1834,417,2025-2,Matriculado,2025-08-02
1835,418,2025-1,Matriculado,2025-03-25
1836,418,2025-2,Matriculado,2025-08-16
1837,419,2024-1,Matriculado,2024-03-10
1838,419,2024-2,Matriculado,2024-08-22
1839,419,2025-1,Matriculado,2025-03-06
1840,419,2025-2,Matriculado,2025-08-18
1841,420,2023-1,Matriculado,2023-03-14
1842,420,2023-2,Matriculado,2023-08-12
1843,420,2024-1,Matriculado,2024-03-13
1844,420,2024-2,Suspendido,2024-08-24
1845,420,2025-1,Retirado,2025-03-23
1846,421,2023-2,Matriculado,2023-08-23
1847,421,2024-1,Matriculado,2024-03-13
1848,421,2024-2,Matriculado,2024-08-11
1849,421,2025-1,Matriculado,2025-03-19
1850,421,2025-2,Matriculado,2025-08-02
1851,422,2023-1,Matriculado,2023-03-23
1852,422,2023-2,Matriculado,2023-08-21
1853,422,2024-1,Matriculado,2024-03-05
1854,422,2024-2,Matriculado,2024-08-16
1855,422,2025-1,Matriculado,2025-03-05
1856,423,2023-1,Matriculado,2023-03-24
1857,423,2023-2,Matriculado,2023-08-21
1858,423,2024-1,Retirado,2024-03-24
1859,424,2023-1,Matriculado,2023-03-04
1860,424,2023-2,Matriculado,2023-08-05
1861,424,2024-1,Matriculado,2024-03-14
1862,424,2024-2,Matriculado,2024-08-06
1863,424,2025-1,Matriculado,2025-03-04
1864,424,2025-2,Matriculado,2025-08-16
1865,425,2025-2,Matriculado,2025-08-02
