id_nota,id_estudiante,id_asignatura,periodo,nota_final,estado_aprobacion
10092,522,1,2025-1,4.1,Aprobado
10093,522,2,2025-1,4.9,Aprobado
10094,522,3,2025-1,4.8,Aprobado
10095,522,4,2025-1,5.7,Aprobado
10096,522,5,2025-1,4.2,Aprobado
10097,522,6,2025-1,4.8,Aprobado
10098,523,210,2023-2,5.9,Aprobado
10099,523,211,2023-2,5.0,Aprobado
10100,523,212,2023-2,4.1,Aprobado
10101,523,213,2023-2,5.7,Aprobado
10102,523,214,2023-2,6.7,Aprobado
10103,523,215,2024-1,5.3,Aprobado
10104,523,216,2024-1,5.8,Aprobado
10105,523,217,2024-1,4.7,Aprobado
10106,523,218,2024-1,5.0,Aprobado
10107,523,219,2024-2,5.6,Aprobado
10108,523,220,2024-2,5.8,Aprobado
10109,523,221,2024-2,5.2,Aprobado
10110,523,222,2024-2,4.1,Aprobado
10111,523,223,2024-2,4.4,Aprobado
10112,523,224,2025-1,4.9,Aprobado
10113,523,225,2025-1,5.7,Aprobado
10114,523,226,2025-1,5.2,Aprobado
10115,523,227,2025-1,5.6,Aprobado
10116,523,228,2025-2,6.3,Aprobado
10117,523,229,2025-2,5.6,Aprobado
10118,523,230,2025-2,4.7,Aprobado
10119,523,231,2025-2,5.0,Aprobado
10120,524,210,2024-1,6.2,Aprobado
10121,524,211,2024-1,5.3,Aprobado
10122,524,212,2024-1,4.7,Aprobado
10123,524,213,2024-1,4.8,Aprobado
10124,524,214,2024-1,5.5,Aprobado
10125,524,215,2024-2,6.3,Aprobado
10126,524,216,2024-2,4.6,Aprobado
10127,524,217,2024-2,5.5,Aprobado
10128,524,218,2024-2,4.5,Aprobado
10129,524,219,2025-1,5.8,Aprobado
10130,524,220,2025-1,4.2,Aprobado
10131,524,221,2025-1,5.1,Aprobado
10132,524,222,2025-1,5.3,Aprobado
10133,524,223,2025-1,4.9,Aprobado
10134,524,224,2025-2,5.0,Aprobado
10135,524,225,2025-2,6.2,Aprobado
10136,524,226,2025-2,5.4,Aprobado
10137,524,227,2025-2,5.9,Aprobado
10138,525,1,2023-1,4.7,Aprobado
10139,525,2,2023-1,6.0,Aprobado
10140,525,3,2023-1,6.2,Aprobado
10141,525,4,2023-1,5.4,Aprobado
10142,525,5,2023-1,4.3,Aprobado
10143,525,6,2023-1,4.6,Aprobado
10144,525,7,2023-2,4.6,Aprobado
10145,525,8,2023-2,5.2,Aprobado
10146,525,9,2023-2,5.7,Aprobado
10147,525,10,2023-2,5.3,Aprobado
10148,525,11,2024-1,4.8,Aprobado
10149,525,12,2024-1,5.2,Aprobado
10150,525,13,2024-1,4.8,Aprobado
10151,525,14,2024-1,4.6,Aprobado
10152,525,15,2024-2,5.6,Aprobado
10153,525,16,2024-2,3.8,Reprobado
10154,525,17,2024-2,6.4,Aprobado
10155,525,18,2024-2,4.3,Aprobado
10156,525,19,2025-1,5.0,Aprobado
10157,525,20,2025-1,5.1,Aprobado
10158,525,21,2025-1,6.3,Aprobado
10159,525,22,2025-1,5.3,Aprobado
10160,525,23,2025-2,6.1,Aprobado
10161,525,24,2025-2,6.4,Aprobado
10162,525,25,2025-2,5.9,Aprobado
10163,525,26,2025-2,5.6,Aprobado
10164,525,27,2025-2,5.2,Aprobado
10165,525,28,2025-2,4.9,Aprobado
10166,526,215,2023-1,4.3,Aprobado
10167,526,216,2023-1,4.3,Aprobado
10168,526,217,2023-1,4.5,Aprobado
10169,526,218,2023-1,4.2,Aprobado
10170,526,219,2023-2,4.8,Aprobado
10171,526,220,2023-2,2.7,Reprobado
10172,526,221,2023-2,4.5,Aprobado
10173,526,222,2023-2,4.6,Aprobado
10174,937284,223,2023-2,4.3,Aprobado
10175,526,224,2024-1,3.8,Reprobado
10176,526,225,2024-1,3.3,Reprobado
10177,526,226,2024-1,4.2,Aprobado
10178,526,227,2024-1,4.6,Aprobado
10179,526,228,2024-2,4.1,Aprobado
10180,526,229,2024-2,4.1,Aprobado
10181,526,230,2024-2,4.3,Aprobado
10182,526,231,2024-2,4.3,Aprobado
10183,526,232,2025-1,3.6,Reprobado
10184,526,233,2025-1,3.5,Reprobado
10185,526,234,2025-1,3.4,Reprobado
10186,526,235,2025-1,3.7,Reprobado
10187,526,236,2025-1,4.4,Aprobado
10188,526,237,2025-2,3.5,Reprobado
10189,526,238,2025-2,4.6,Aprobado
10190,526,239,2025-2,3.9,Reprobado
10191,526,240,2025-2,3.8,Reprobado
10192,526,241,2025-2,4.0,Aprobado
10193,526,242,2025-2,3.7,Reprobado
10194,527,58,2023-1,4.0,Aprobado
10195,527,59,2023-1,4.5,Aprobado
10196,527,60,2023-1,3.6,Reprobado
10197,527,61,2023-1,5.2,Aprobado
10198,527,62,2023-1,4.6,Aprobado
10199,527,63,2023-1,4.8,Aprobado
10200,527,64,2023-2,4.8,Aprobado
10201,527,65,2023-2,4.9,Aprobado
10202,527,66,2023-2,4.5,Aprobado
10203,527,67,2023-2,4.2,Aprobado
10204,527,68,2023-2,2.6,Reprobado
10205,527,69,2023-2,4.5,Aprobado
10206,527,70,2024-1,4.0,Aprobado
10207,527,71,2024-1,4.0,Aprobado
10208,527,72,2024-1,5.1,Aprobado
10209,527,73,2024-1,4.6,Aprobado
10210,527,74,2024-2,4.8,Aprobado
10211,527,75,2024-2,3.9,Reprobado
10212,527,76,2024-2,5.6,Aprobado
10213,527,77,2024-2,3.9,Reprobado
10214,527,78,2025-1,4.0,Aprobado
10215,527,79,2025-1,3.8,Reprobado
10216,527,80,2025-1,4.3,Aprobado
10217,527,81,2025-1,5.3,Aprobado
10218,527,82,2025-2,4.4,Aprobado
10219,527,83,2025-2,3.2,Reprobado
10220,527,84,2025-2,4.9,Aprobado
10221,527,85,2025-2,3.7,Reprobado
10222,528,107,2023-1,5.5,Aprobado
10223,528,108,2023-1,5.8,Aprobado
10224,528,109,2023-1,5.5,Aprobado
10225,528,110,2023-1,5.8,Aprobado
10226,528,111,2023-2,5.6,Aprobado
10227,528,112,2023-2,5.1,Aprobado
10228,528,113,2023-2,5.8,Aprobado
10229,528,114,2023-2,4.4,Aprobado
10230,528,115,2024-1,5.5,Aprobado
10231,528,116,2024-1,5.3,Aprobado
10232,528,117,2024-1,6.2,Aprobado
10233,528,118,2024-1,4.5,Aprobado
10234,528,119,2024-1,6.3,Aprobado
10235,528,120,2024-2,5.4,Aprobado
10236,528,121,2024-2,5.4,Aprobado
10237,528,122,2024-2,5.6,Aprobado
10238,528,123,2024-2,4.6,Aprobado
10239,528,124,2025-1,5.4,Aprobado
10240,528,125,2025-1,5.7,Aprobado
10241,528,126,2025-1,5.6,Aprobado
10242,528,127,2025-1,6.0,Aprobado
10243,528,128,2025-1,4.5,Aprobado
10244,528,129,2025-1,5.3,Aprobado
10245,529,1,2024-1,5.4,Aprobado
10246,529,2,2024-1,6.0,Aprobado
10247,529,3,2024-1,6.2,Aprobado
10248,529,4,2024-1,5.2,Aprobado
10249,529,5,2024-1,5.3,Aprobado
10250,529,6,2024-1,5.6,Aprobado
10251,529,7,2024-2,4.9,Aprobado
10252,529,8,2024-2,5.4,Aprobado
10253,529,9,2024-2,6.0,Aprobado
10254,529,10,2024-2,5.6,Aprobado
10255,530,95,2024-2,5.7,Aprobado
10256,530,96,2024-2,5.5,Aprobado
10257,530,97,2024-2,5.4,Aprobado
10258,530,98,2024-2,6.0,Aprobado
10259,530,99,2025-1,6.4,Aprobado
10260,530,100,2025-1,5.5,Aprobado
10261,530,101,2025-1,4.9,Aprobado
10262,530,102,2025-1,6.0,Aprobado
10263,530,103,2025-2,6.2,Aprobado
10264,530,104,2025-2,6.5,Aprobado
10265,530,105,2025-2,5.7,Aprobado
10266,530,106,2025-2,5.5,Aprobado
10267,531,48,2024-1,5.7,Aprobado
10268,531,49,2024-1,4.9,Aprobado
10269,531,50,2024-1,5.9,Aprobado
10270,531,51,2024-1,4.9,Aprobado
10271,532,52,2023-1,4.7,Aprobado
10272,532,53,2023-1,5.7,Aprobado
10273,532,54,2023-1,5.1,Aprobado
10274,532,55,2023-1,4.0,Aprobado
10275,532,56,2023-1,5.4,Aprobado
10276,532,57,2023-1,5.5,Aprobado
10277,533,64,2023-1,4.6,Aprobado
10278,533,65,2023-1,6.3,Aprobado
10279,533,66,2023-1,5.3,Aprobado
10280,533,67,2023-1,5.5,Aprobado
10281,533,68,2023-1,3.8,Reprobado
10282,533,69,2023-1,4.8,Aprobado
10283,533,70,2023-2,4.8,Aprobado
10284,533,71,2023-2,5.8,Aprobado
10285,533,72,2023-2,5.7,Aprobado
10286,533,73,2023-2,5.4,Aprobado
10287,533,74,2024-1,5.2,Aprobado
10288,533,75,2024-1,4.8,Aprobado
10289,533,76,2024-1,6.7,Aprobado
10290,533,77,2024-1,5.2,Aprobado
10291,533,78,2024-2,5.4,Aprobado
10292,533,79,2024-2,4.8,Aprobado
10293,533,80,2024-2,5.3,Aprobado
10294,533,81,2024-2,5.7,Aprobado
10295,533,82,2025-1,4.6,Aprobado
10296,942737,83,2025-1,5.4,Aprobado
10297,533,84,2025-1,5.1,Aprobado
10298,533,85,2025-1,4.8,Aprobado
10299,533,86,2025-2,4.1,Aprobado
10300,533,87,2025-2,5.4,Aprobado
10301,533,88,2025-2,5.6,Aprobado
10302,533,89,2025-2,4.8,Aprobado
10303,534,219,2023-1,4.7,Aprobado
10304,534,220,2023-1,4.4,Aprobado
10305,534,221,2023-1,6.2,Aprobado
10306,534,222,2023-1,5.4,Aprobado
10307,534,223,2023-1,5.0,Aprobado
10308,534,224,2023-2,4.8,Aprobado
10309,534,225,2023-2,4.6,Aprobado
10310,534,226,2023-2,4.7,Aprobado
10311,534,227,2023-2,4.0,Aprobado
10312,534,228,2024-2,5.8,Aprobado
10313,534,229,2024-2,6.4,Aprobado
10314,534,230,2024-2,4.5,Aprobado
10315,534,231,2024-2,5.2,Aprobado
10316,534,232,2025-1,5.0,Aprobado
10317,534,233,2025-1,6.3,Aprobado
10318,534,234,2025-1,4.8,Aprobado
10319,534,235,2025-1,5.6,Aprobado
10320,534,236,2025-1,5.5,Aprobado
10321,534,237,2025-2,5.1,Aprobado
10322,534,238,2025-2,5.5,Aprobado
10323,534,239,2025-2,6.4,Aprobado
10324,534,240,2025-2,6.0,Aprobado
10325,534,241,2025-2,5.0,Aprobado
10326,534,242,2025-2,5.1,Aprobado
10327,535,210,2024-2,4.0,Aprobado
10328,535,211,2024-2,3.3,Reprobado
10329,535,212,2024-2,4.1,Aprobado
10330,535,213,2024-2,4.2,Aprobado
10331,535,214,2024-2,4.1,Aprobado
10332,535,215,2025-1,3.3,Reprobado
10333,535,216,2025-1,3.5,Reprobado
10334,535,217,2025-1,3.8,Reprobado
10335,535,218,2025-1,2.8,Reprobado
10336,535,219,2025-2,4.4,Aprobado
10337,535,220,2025-2,3.8,Reprobado
10338,535,221,2025-2,3.8,Reprobado
10339,535,222,2025-2,3.5,Reprobado
10340,535,223,2025-2,2.3,Reprobado
10341,536,285,2023-1,4.1,Aprobado
10342,536,286,2023-1,4.4,Aprobado
10343,536,287,2023-1,5.1,Aprobado
10344,536,288,2023-1,4.0,Aprobado
10345,536,289,2023-1,4.2,Aprobado
10346,536,290,2023-2,5.5,Aprobado
10347,536,291,2023-2,5.0,Aprobado
10348,536,292,2023-2,4.6,Aprobado
10349,536,293,2023-2,4.1,Aprobado
10350,536,294,2023-2,4.7,Aprobado
10351,536,295,2024-1,5.3,Aprobado
10352,536,296,2024-1,4.2,Aprobado
10353,536,297,2024-1,4.7,Aprobado
10354,536,298,2024-1,5.0,Aprobado
10355,536,299,2024-1,3.9,Reprobado
10356,536,300,2024-2,3.8,Reprobado
10357,536,301,2024-2,4.1,Aprobado
10358,536,302,2024-2,5.8,Aprobado
10359,536,303,2024-2,3.3,Reprobado
10360,536,304,2024-2,3.5,Reprobado
10361,536,305,2024-2,3.6,Reprobado
10362,536,306,2025-1,4.7,Aprobado
10363,536,307,2025-1,5.2,Aprobado
10364,536,308,2025-1,4.2,Aprobado
10365,536,309,2025-1,4.3,Aprobado
10366,536,310,2025-1,5.7,Aprobado
10367,536,311,2025-2,3.8,Reprobado
10368,536,312,2025-2,4.7,Aprobado
10369,536,313,2025-2,4.3,Aprobado
10370,536,314,2025-2,4.1,Aprobado
10371,536,315,2025-2,3.4,Reprobado
10372,536,316,2025-2,5.2,Aprobado
10373,537,215,2023-1,5.0,Aprobado
10374,537,216,2023-1,5.5,Aprobado
10375,537,217,2023-1,6.2,Aprobado
10376,537,218,2023-1,4.6,Aprobado
10377,537,219,2023-2,6.0,Aprobado
10378,537,220,2023-2,5.4,Aprobado
10379,537,221,2023-2,5.9,Aprobado
10380,537,222,2023-2,4.3,Aprobado
10381,537,223,2023-2,4.8,Aprobado
10382,537,224,2024-2,5.5,Aprobado
10383,537,225,2024-2,5.3,Aprobado
10384,537,226,2024-2,4.7,Aprobado
10385,537,227,2024-2,6.2,Aprobado
10386,537,228,2025-1,5.4,Aprobado
10387,537,229,2025-1,5.4,Aprobado
10388,537,230,2025-1,5.3,Aprobado
10389,537,231,2025-1,5.1,Aprobado
10390,537,232,2025-2,-1.0,Reprobado
10391,537,233,2025-2,5.1,Aprobado
10392,537,234,2025-2,5.3,Aprobado
10393,537,235,2025-2,4.8,Aprobado
10394,537,236,2025-2,6.6,Aprobado
10395,538,115,2023-1,5.7,Aprobado
10396,538,116,2023-1,5.3,Aprobado
10397,538,117,2023-1,6.0,Aprobado
10398,538,118,2023-1,5.3,Aprobado
10399,538,119,2023-1,5.2,Aprobado
10400,538,120,2023-2,5.4,Aprobado
10401,538,121,2023-2,4.4,Aprobado
10402,538,122,2023-2,5.4,Aprobado
10403,538,123,2023-2,5.6,Aprobado
10404,538,124,2024-1,5.9,Aprobado
10405,538,125,2024-1,5.7,Aprobado
10406,538,126,2024-1,4.8,Aprobado
10407,538,127,2024-1,6.3,Aprobado
10408,538,128,2024-1,6.0,Aprobado
10409,538,129,2024-1,5.2,Aprobado
10410,538,130,2024-2,4.8,Aprobado
10411,538,131,2024-2,5.0,Aprobado
10412,538,132,2024-2,6.2,Aprobado
10413,538,133,2024-2,6.0,Aprobado
10414,538,134,2024-2,5.8,Aprobado
10415,538,135,2025-1,6.7,Aprobado
10416,538,136,2025-1,5.5,Aprobado
10417,538,137,2025-1,4.5,Aprobado
10418,538,138,2025-1,5.3,Aprobado
10419,538,139,2025-2,5.3,Aprobado
10420,538,140,2025-2,5.5,Aprobado
10421,538,141,2025-2,5.1,Aprobado
10422,538,142,2025-2,6.4,Aprobado
10423,539,215,2023-1,3.8,Reprobado
10424,539,216,2023-1,3.9,Reprobado
10425,539,217,2023-1,3.9,Reprobado
10426,539,218,2023-1,4.2,Aprobado
10427,539,219,2023-2,3.8,Reprobado
10428,539,220,2023-2,3.4,Reprobado
10429,539,221,2023-2,3.5,Reprobado
10430,539,222,2023-2,3.5,Reprobado
10431,539,223,2023-2,3.8,Reprobado
10432,539,224,2024-1,3.2,Reprobado
10433,539,225,2024-1,3.3,Reprobado
10434,539,226,2024-1,3.7,Reprobado
10435,539,227,2024-1,1.8,Reprobado
10436,539,228,2024-2,4.1,Aprobado
10437,539,229,2024-2,4.0,Aprobado
10438,539,230,2024-2,3.7,Reprobado
10439,539,231,2024-2,3.8,Reprobado
10440,539,232,2025-1,2.6,Reprobado
10441,539,233,2025-1,2.8,Reprobado
10442,539,234,2025-1,3.6,Reprobado
10443,539,235,2025-1,3.5,Reprobado
10444,539,236,2025-1,3.0,Reprobado
10445,539,237,2025-2,4.7,Aprobado
10446,539,238,2025-2,3.2,Reprobado
10447,539,239,2025-2,4.0,Aprobado
10448,539,240,2025-2,3.4,Reprobado
10449,539,241,2025-2,2.8,Reprobado
10450,539,242,2025-2,4.3,Aprobado
10451,540,266,2025-1,4.7,Aprobado
10452,540,267,2025-1,5.0,Aprobado
10453,540,268,2025-1,5.2,Aprobado
10454,540,269,2025-1,5.4,Aprobado
10455,540,270,2025-1,5.1,Aprobado
10456,540,271,2025-2,5.2,Aprobado
10457,540,272,2025-2,4.6,Aprobado
10458,540,273,2025-2,4.5,Aprobado
10459,540,274,2025-2,5.2,Aprobado
10460,541,317,2024-2,4.6,Aprobado
10461,541,318,2024-2,4.8,Aprobado
10462,541,319,2024-2,6.3,Aprobado
10463,541,320,2024-2,5.7,Aprobado
10464,541,321,2025-2,4.3,Aprobado
10465,541,322,2025-2,5.4,Aprobado
10466,541,323,2025-2,5.0,Aprobado
10467,541,324,2025-2,5.8,Aprobado
10468,541,325,2025-2,4.6,Aprobado
10469,542,290,2023-1,5.5,Aprobado
10470,542,291,2023-1,5.2,Aprobado
10471,542,292,2023-1,6.3,Aprobado
10472,542,293,2023-1,5.7,Aprobado
10473,542,294,2023-1,4.0,Aprobado
10474,542,295,2023-2,5.6,Aprobado
10475,542,296,2023-2,5.6,Aprobado
10476,542,297,2023-2,6.1,Aprobado
10477,542,298,2023-2,6.7,Aprobado
10478,542,299,2023-2,5.2,Aprobado
10479,542,300,2024-1,4.2,Aprobado
10480,542,301,2024-1,5.4,Aprobado
10481,542,302,2024-1,4.9,Aprobado
10482,542,303,2024-1,5.2,Aprobado
10483,542,304,2024-1,4.9,Aprobado
10484,542,305,2024-1,4.0,Aprobado
10485,542,306,2024-2,5.7,Aprobado
10486,542,307,2024-2,4.5,Aprobado
10487,542,308,2024-2,5.0,Aprobado
10488,542,309,2024-2,6.6,Aprobado
10489,542,310,2024-2,5.8,Aprobado
10490,542,311,2025-1,4.5,Aprobado
10491,542,312,2025-1,5.4,Aprobado
10492,542,313,2025-1,5.3,Aprobado
10493,542,314,2025-1,5.9,Aprobado
10494,542,315,2025-1,5.5,Aprobado
10495,542,316,2025-1,5.6,Aprobado
10496,543,1,2025-2,4.2,Aprobado
10497,543,2,2025-2,3.3,Reprobado
10498,543,3,2025-2,2.5,Reprobado
10499,543,4,2025-2,3.9,Reprobado
10500,543,5,2025-2,3.0,Reprobado
10501,543,6,2025-2,3.9,Reprobado
10502,545,326,2023-1,5.3,Aprobado
10503,545,327,2023-1,6.0,Aprobado
10504,545,328,2023-1,4.7,Aprobado
10505,545,329,2023-1,4.9,Aprobado
10506,545,330,2023-1,5.5,Aprobado
10507,546,29,2023-1,3.9,Reprobado
10508,546,30,2023-1,3.2,Reprobado
10509,546,31,2023-1,4.6,Aprobado
10510,546,32,2023-1,2.9,Reprobado
10511,546,33,2023-2,3.6,Reprobado
10512,546,34,2023-2,4.0,Aprobado
10513,546,35,2023-2,4.2,Aprobado
10514,546,36,2023-2,3.7,Reprobado
10515,546,37,2023-2,4.0,Aprobado
10516,546,38,2023-2,2.5,Reprobado
10517,546,39,2024-1,3.5,Reprobado
10518,546,40,2024-1,4.1,Aprobado
10519,546,41,2024-1,4.1,Aprobado
10520,546,42,2024-1,3.3,Reprobado
10521,546,43,2024-1,2.9,Reprobado
10522,546,44,2024-2,4.5,Aprobado
10523,546,45,2024-2,4.5,Aprobado
10524,546,46,2024-2,3.8,Reprobado
10525,546,47,2024-2,4.3,Aprobado
10526,547,48,2024-2,4.4,Aprobado
10527,547,49,2024-2,3.7,Reprobado
10528,547,50,2024-2,4.1,Aprobado
10529,547,51,2024-2,4.6,Aprobado
10530,547,52,2025-1,4.7,Aprobado
10531,547,53,2025-1,-1.0,Reprobado
10532,547,54,2025-1,4.9,Aprobado
10533,547,55,2025-1,4.4,Aprobado
10534,547,56,2025-1,4.4,Aprobado
10535,547,57,2025-1,5.3,Aprobado
10536,547,58,2025-2,3.5,Reprobado
10537,547,59,2025-2,3.9,Reprobado
10538,547,60,2025-2,4.1,Aprobado
10539,547,61,2025-2,4.1,Aprobado
10540,547,62,2025-2,3.8,Reprobado
10541,547,63,2025-2,3.4,Reprobado
10542,548,167,2023-1,5.9,Aprobado
10543,548,168,2023-1,5.3,Aprobado
10544,548,169,2023-1,5.0,Aprobado
10545,548,170,2023-1,5.3,Aprobado
10546,548,171,2023-1,5.4,Aprobado
10547,548,172,2023-1,5.3,Aprobado
10548,548,173,2023-2,5.0,Aprobado
10549,548,174,2023-2,5.6,Aprobado
10550,548,175,2023-2,5.3,Aprobado
10551,548,176,2023-2,5.7,Aprobado
10552,548,177,2023-2,6.4,Aprobado
10553,548,178,2023-2,6.0,Aprobado
10554,548,179,2024-1,4.8,Aprobado
10555,548,180,2024-1,5.9,Aprobado
10556,548,181,2024-1,5.1,Aprobado
10557,548,182,2024-1,6.3,Aprobado
10558,548,183,2024-1,5.8,Aprobado
10559,548,184,2024-2,5.6,Aprobado
10560,548,185,2024-2,6.1,Aprobado
10561,548,186,2024-2,5.1,Aprobado
10562,548,187,2024-2,5.7,Aprobado
10563,548,188,2024-2,6.5,Aprobado
10564,548,189,2025-1,5.9,Aprobado
10565,548,190,2025-1,5.7,Aprobado
10566,548,191,2025-1,5.4,Aprobado
10567,548,192,2025-1,6.2,Aprobado
10568,548,193,2025-2,7.0,Aprobado
10569,548,194,2025-2,5.6,Aprobado
10570,548,195,2025-2,6.1,Aprobado
10571,548,196,2025-2,5.8,Aprobado
10572,548,197,2025-2,5.9,Aprobado
10573,549,1,2024-2,2.2,Reprobado
10574,549,2,2024-2,3.4,Reprobado
10575,549,3,2024-2,2.7,Reprobado
10576,549,4,2024-2,3.7,Reprobado
10577,549,5,2024-2,2.1,Reprobado
10578,549,6,2024-2,3.8,Reprobado
10579,549,7,2025-1,2.3,Reprobado
10580,549,8,2025-1,3.9,Reprobado
10581,549,9,2025-1,2.8,Reprobado
10582,549,10,2025-1,3.2,Reprobado
10583,549,11,2025-2,3.4,Reprobado
10584,549,12,2025-2,4.0,Aprobado
10585,549,13,2025-2,3.2,Reprobado
10586,549,14,2025-2,3.3,Reprobado
10587,550,210,2023-2,4.8,Aprobado
10588,550,211,2023-2,5.6,Aprobado
10589,550,212,2023-2,6.0,Aprobado
10590,550,213,2023-2,5.4,Aprobado
10591,550,214,2023-2,4.7,Aprobado
10592,550,215,2024-1,5.5,Aprobado
10593,550,216,2024-1,4.9,Aprobado
10594,550,217,2024-1,5.8,Aprobado
10595,550,218,2024-1,5.5,Aprobado
10596,550,219,2024-2,5.0,Aprobado
10597,550,220,2024-2,4.9,Aprobado
10598,550,221,2024-2,5.5,Aprobado
10599,550,222,2024-2,4.5,Aprobado
10600,550,223,2024-2,4.3,Aprobado
10601,550,224,2025-1,5.7,Aprobado
10602,550,225,2025-1,5.4,Aprobado
10603,550,226,2025-1,5.0,Aprobado
10604,550,227,2025-1,5.0,Aprobado
10605,550,228,2025-2,5.6,Aprobado
10606,550,229,2025-2,4.5,Aprobado
10607,550,230,2025-2,4.1,Aprobado
10608,550,231,2025-2,5.1,Aprobado
10609,551,210,2025-1,5.8,Aprobado
10610,551,211,2025-1,5.9,Aprobado
10611,551,212,2025-1,5.8,Aprobado
10612,551,213,2025-1,6.1,Aprobado
10613,551,214,2025-1,5.5,Aprobado
10614,551,215,2025-2,5.2,Aprobado
10615,551,216,2025-2,5.1,Aprobado
10616,551,217,2025-2,5.2,Aprobado
10617,551,218,2025-2,4.8,Aprobado
10618,552,158,2024-2,6.2,Aprobado
10619,552,159,2024-2,5.2,Aprobado
10620,552,160,2024-2,5.1,Aprobado
10621,552,161,2024-2,5.2,Aprobado
10622,552,162,2025-1,4.8,Aprobado
10623,552,163,2025-1,3.8,Reprobado
10624,552,164,2025-1,5.1,Aprobado
10625,552,165,2025-1,4.7,Aprobado
10626,552,166,2025-1,5.7,Aprobado
10627,552,167,2025-2,5.2,Aprobado
10628,552,168,2025-2,3.9,Reprobado
10629,552,169,2025-2,4.9,Aprobado
10630,552,170,2025-2,5.0,Aprobado
10631,552,171,2025-2,6.1,Aprobado
10632,552,172,2025-2,5.2,Aprobado
10633,553,95,2024-1,4.8,Aprobado
10634,553,96,2024-1,5.4,Aprobado
10635,553,97,2024-1,0.2,Reprobado
10636,553,98,2024-1,5.9,Aprobado
10637,553,99,2024-2,5.2,Aprobado
10638,553,100,2024-2,4.9,Aprobado
10639,553,101,2024-2,5.6,Aprobado
10640,553,102,2024-2,5.4,Aprobado
10641,553,103,2025-1,6.2,Aprobado
10642,553,104,2025-1,5.8,Aprobado
10643,553,105,2025-1,4.9,Aprobado
10644,553,106,2025-1,5.5,Aprobado
10645,553,107,2025-2,5.3,Aprobado
10646,553,108,2025-2,7.5,Aprobado
10647,553,109,2025-2,6.3,Aprobado
10648,553,110,2025-2,6.4,Aprobado
10649,554,95,2025-1,6.2,Aprobado
10650,554,96,2025-1,6.5,Aprobado
10651,554,97,2025-1,5.6,Aprobado
10652,554,98,2025-1,6.0,Aprobado
10653,554,99,2025-2,6.0,Aprobado
10654,554,100,2025-2,6.6,Aprobado
10655,554,101,2025-2,5.9,Aprobado
10656,554,102,2025-2,6.4,Aprobado
10657,555,321,2023-1,4.0,Aprobado
10658,555,322,2023-1,3.4,Reprobado
10659,555,323,2023-1,3.4,Reprobado
10660,555,324,2023-1,3.6,Reprobado
10661,555,325,2023-1,4.1,Aprobado
10662,555,326,2023-2,2.9,Reprobado
10663,555,327,2023-2,4.8,Aprobado
10664,555,328,2023-2,4.4,Aprobado
10665,555,329,2023-2,3.5,Reprobado
10666,555,330,2023-2,3.6,Reprobado
10667,555,331,2024-1,3.7,Reprobado
10668,555,332,2024-1,4.2,Aprobado
10669,555,333,2024-1,3.3,Reprobado
10670,555,334,2024-1,2.7,Reprobado
10671,555,335,2024-1,4.2,Aprobado
10672,555,336,2024-2,4.6,Aprobado
10673,555,337,2024-2,4.7,Aprobado
10674,555,338,2024-2,4.1,Aprobado
10675,555,339,2024-2,5.0,Aprobado
10676,555,340,2024-2,3.1,Reprobado
10677,555,341,2024-2,4.0,Aprobado
10678,555,342,2025-1,4.6,Aprobado
10679,555,343,2025-1,4.1,Aprobado
10680,555,344,2025-1,3.7,Reprobado
10681,555,345,2025-1,3.4,Reprobado
10682,555,346,2025-1,3.4,Reprobado
10683,555,347,2025-2,1.7,Reprobado
10684,555,348,2025-2,4.3,Aprobado
10685,555,349,2025-2,3.0,Reprobado
10686,555,350,2025-2,4.4,Aprobado
10687,555,351,2025-2,3.6,Reprobado
10688,555,352,2025-2,4.2,Aprobado
10689,556,158,2023-2,5.6,Aprobado
10690,556,159,2023-2,5.2,Aprobado
10691,556,160,2023-2,5.4,Aprobado
10692,556,161,2023-2,5.4,Aprobado
10693,556,162,2024-1,5.6,Aprobado
10694,556,163,2024-1,5.6,Aprobado
10695,556,164,2024-1,6.2,Aprobado
10696,556,165,2024-1,5.2,Aprobado
10697,556,166,2024-1,4.5,Aprobado
10698,556,167,2024-2,6.2,Aprobado
10699,556,168,2024-2,4.6,Aprobado
10700,556,169,2024-2,5.2,Aprobado
10701,556,170,2024-2,5.1,Aprobado
10702,556,171,2024-2,5.8,Aprobado
10703,556,172,2024-2,4.6,Aprobado
10704,556,173,2025-1,4.4,Aprobado
10705,556,174,2025-1,5.5,Aprobado
10706,556,175,2025-1,5.8,Aprobado
10707,556,176,2025-1,5.2,Aprobado
10708,556,177,2025-1,6.5,Aprobado
10709,556,178,2025-1,5.0,Aprobado
10710,556,179,2025-2,7.8,Aprobado
10711,556,180,2025-2,5.9,Aprobado
10712,556,181,2025-2,5.1,Aprobado
10713,556,182,2025-2,5.9,Aprobado
10714,556,183,2025-2,5.2,Aprobado
10715,557,1,2023-1,4.3,Aprobado
10716,557,2,2023-1,5.9,Aprobado
10717,557,3,2023-1,4.2,Aprobado
10718,557,4,2023-1,5.1,Aprobado
10719,557,5,2023-1,4.7,Aprobado
10720,557,6,2023-1,5.7,Aprobado
10721,557,7,2023-2,5.4,Aprobado
10722,557,8,2023-2,4.4,Aprobado
10723,557,9,2023-2,6.0,Aprobado
10724,557,10,2023-2,5.7,Aprobado
10725,557,11,2024-1,5.3,Aprobado
