id_asistencia,id_estudiante,id_asignatura,periodo,porcentaje_asistencia
9701,501,225,2023-2,61
9702,501,226,2023-2,55
9703,501,227,2023-2,58
9704,501,228,2024-1,64
9705,501,229,2024-1,67
9706,501,230,2024-1,64
9707,501,231,2024-1,66
9708,501,232,2024-2,68
9709,501,233,2024-2,67
9710,501,234,2024-2,57
9711,501,235,2024-2,57
9712,501,236,2024-2,56
9713,501,237,2025-1,60
9714,501,238,2025-1,56
9715,501,239,2025-1,64
9716,501,240,2025-1,81
9717,501,241,2025-1,63
9718,501,242,2025-1,64
9719,501,243,2025-2,62
9720,501,244,2025-2,49
9721,501,245,2025-2,68
9722,501,246,2025-2,50
9723,502,1,2024-2,90
9724,924887,2,2024-2,79
9725,502,3,2024-2,77
9726,502,4,2024-2,77
9727,502,5,2024-2,-10
9728,502,6,2024-2,90
9729,502,7,2025-1,92
9730,502,977583,2025-1,95
9731,502,9,2025-1,83
9732,502,10,2025-1,92
9733,503,266,2025-1,96
9734,503,267,2025-1,100
9735,503,268,2025-1,100
9736,503,269,2025-1,100
9737,503,270,2025-1,88
9738,503,271,2025-2,100
9739,503,272,2025-2,100
9740,503,273,2025-2,100
9741,503,274,2025-2,96
9742,504,158,2023-1,97
9743,504,159,2023-1,100
9744,504,160,2023-1,98
9745,504,161,2023-1,92
9746,504,162,2023-2,80
9747,504,163,2023-2,98
9748,504,164,2023-2,100
9749,504,165,2023-2,88
9750,504,166,2023-2,100
9751,504,167,2024-1,96
9752,504,168,2024-1,98
9753,504,169,2024-1,100
9754,504,170,2024-1,80
9755,504,171,2024-1,88
9756,504,172,2024-1,96
9757,504,173,2024-2,99
9758,504,174,2024-2,89
9759,504,175,2024-2,94
9760,504,176,2024-2,94
9761,504,177,2024-2,81
9762,504,178,2024-2,100
9763,504,179,2025-1,92
9764,504,180,2025-1,100
9765,504,181,2025-1,95
9766,504,182,2025-1,100
9767,504,183,2025-1,100
9768,504,184,2025-2,96
9769,504,185,2025-2,91
9770,504,186,2025-2,100
9771,504,187,2025-2,100
9772,504,188,2025-2,100
9773,505,1,2025-1,77
9774,505,2,2025-1,64
9775,505,3,2025-1,68
9776,505,4,2025-1,70
9777,505,5,2025-1,61
9778,505,6,2025-1,70
9779,505,7,2025-2,61
9780,505,8,2025-2,74
9781,505,9,2025-2,69
9782,505,10,2025-2,59
9783,506,271,2023-1,60
9784,506,272,2023-1,69
9785,506,273,2023-1,64
9786,506,274,2023-1,66
9787,506,275,2023-2,74
9788,506,276,2023-2,70
9789,506,277,2023-2,73
9790,506,278,2023-2,63
9791,506,279,2024-1,70
9792,506,280,2024-1,60
9793,506,281,2024-1,63
9794,506,282,2024-1,70
9795,506,283,2024-1,82
9796,506,284,2024-1,73
9797,506,285,2024-2,61
9798,506,286,2024-2,66
9799,506,287,2024-2,69
9800,506,288,2024-2,80
9801,506,289,2024-2,56
9802,506,290,2025-2,67
9803,506,291,2025-2,55
9804,506,292,2025-2,73
9805,506,293,2025-2,66
9806,506,294,2025-2,60
9807,507,266,2025-1,77
9808,507,267,2025-1,77
9809,507,268,2025-1,68
9810,507,269,2025-1,84
9811,507,270,2025-1,77
9812,507,271,2025-2,68
9813,507,272,2025-2,79
9814,507,273,2025-2,67
9815,507,274,2025-2,74
9816,508,48,2025-2,100
9817,508,49,2025-2,94
9818,508,50,2025-2,78
9819,508,51,2025-2,87
9820,509,1,2024-1,54
9821,509,2,2024-1,30
9822,509,3,2024-1,38
9823,509,4,2024-1,40
9824,509,5,2024-1,47
9825,509,6,2024-1,35
9826,509,7,2024-2,41
9827,509,8,2024-2,43
9828,509,9,2024-2,55
9829,509,10,2024-2,22
9830,509,11,2025-1,45
9831,509,12,2025-1,30
9832,509,13,2025-1,36
9833,509,14,2025-1,44
9834,509,15,2025-2,40
9835,509,16,2025-2,43
9836,509,17,2025-2,43
9837,509,18,2025-2,38
9838,510,1,2023-1,91
9839,510,2,2023-1,100
9840,510,3,2023-1,90
9841,510,4,2023-1,86
9842,510,5,2023-1,100
9843,510,6,2023-1,100
9844,510,7,2023-2,91
9845,510,8,2023-2,94
9846,510,9,2023-2,93
9847,510,10,2023-2,100
9848,510,11,2024-1,96
9849,510,12,2024-1,100
9850,510,13,2024-1,82
9851,510,14,2024-1,100
9852,510,15,2024-2,100
9853,510,16,2024-2,90
9854,510,17,2024-2,92
9855,510,18,2024-2,89
9856,510,19,2025-1,87
9857,510,20,2025-1,87
9858,510,21,2025-1,100
9859,510,22,2025-1,89
9860,510,23,2025-2,86
9861,510,24,2025-2,81
9862,510,25,2025-2,90
9863,510,26,2025-2,99
9864,510,27,2025-2,88
9865,510,28,2025-2,100
9866,511,317,2023-2,76
9867,511,318,2023-2,70
9868,511,319,2023-2,72
9869,511,320,2023-2,68
9870,511,321,2024-1,73
9871,511,322,2024-1,71
9872,511,323,2024-1,60
9873,511,324,2024-1,77
9874,511,325,2024-1,71
9875,511,326,2024-2,72
9876,511,327,2024-2,79
9877,511,328,2024-2,70
9878,511,329,2024-2,60
9879,511,953307,2024-2,77
9880,511,331,2025-1,69
9881,511,332,2025-1,77
9882,511,333,2025-1,76
9883,511,334,2025-1,69
9884,511,335,2025-1,75
9885,511,336,2025-2,82
9886,511,337,2025-2,64
9887,511,338,2025-2,58
9888,511,339,2025-2,75
9889,511,340,2025-2,66
9890,511,341,2025-2,69
9891,512,52,2023-1,58
9892,512,53,2023-1,69
9893,512,54,2023-1,58
9894,512,55,2023-1,73
9895,512,56,2023-1,62
9896,512,57,2023-1,55
9897,512,58,2023-2,81
9898,512,59,2023-2,63
9899,512,60,2023-2,69
9900,512,61,2023-2,55
9901,512,62,2023-2,75
9902,512,63,2023-2,68
9903,512,64,2024-1,78
9904,512,65,2024-1,60
9905,512,66,2024-1,69
9906,512,67,2024-1,65
9907,512,68,2024-1,62
9908,512,69,2024-1,59
9909,512,70,2024-2,72
9910,512,71,2024-2,81
9911,512,72,2024-2,75
9912,512,73,2024-2,72
9913,512,74,2025-1,74
9914,512,75,2025-1,64
9915,512,76,2025-1,80
9916,512,77,2025-1,66
9917,512,78,2025-2,58
9918,512,79,2025-2,61
9919,512,80,2025-2,79
9920,512,81,2025-2,54
9921,513,7,2023-1,49
9922,513,8,2023-1,57
9923,513,9,2023-1,62
9924,513,10,2023-1,38
9925,513,11,2023-2,57
9926,513,12,2023-2,63
9927,513,13,2023-2,56
9928,513,14,2023-2,68
9929,513,15,2024-1,63
9930,513,16,2024-1,65
9931,513,17,2024-1,70
9932,513,18,2024-1,60
9933,513,19,2024-2,42
9934,513,20,2024-2,53
9935,513,21,2024-2,55
9936,513,22,2024-2,58
9937,513,23,2025-1,60
9938,513,24,2025-1,53
9939,513,25,2025-1,55
9940,513,26,2025-1,67
9941,513,27,2025-1,57
9942,513,28,2025-1,60
9943,513,29,2025-2,59
9944,513,30,2025-2,59
9945,513,31,2025-2,61
9946,513,32,2025-2,64
9947,514,95,2024-1,86
9948,514,96,2024-1,84
9949,514,97,2024-1,84
9950,514,98,2024-1,85
9951,514,99,2024-2,87
9952,514,100,2024-2,86
9953,514,101,2024-2,100
9954,514,102,2024-2,85
9955,514,103,2025-1,90
9956,514,104,2025-1,91
9957,514,105,2025-1,81
9958,514,106,2025-1,93
9959,514,107,2025-2,88
9960,514,108,2025-2,96
9961,514,109,2025-2,76
9962,514,110,2025-2,85
9963,515,11,2023-1,100
9964,515,12,2023-1,95
9965,515,13,2023-1,100
9966,515,14,2023-1,89
9967,515,15,2023-2,95
9968,515,16,2023-2,91
9969,515,17,2023-2,100
9970,515,18,2023-2,87
9971,515,19,2024-1,100
9972,515,20,2024-1,100
9973,515,21,2024-1,98
9974,515,22,2024-1,97
9975,515,23,2024-2,95
9976,515,24,2024-2,98
9977,515,25,2024-2,93
9978,515,26,2024-2,98
9979,515,27,2024-2,100
9980,515,28,2024-2,83
9981,515,29,2025-1,100
9982,515,30,2025-1,92
9983,515,31,2025-1,89
9984,515,32,2025-1,99
9985,515,33,2025-2,90
9986,515,34,2025-2,92
9987,515,35,2025-2,99
9988,515,36,2025-2,97
9989,515,37,2025-2,100
9990,515,38,2025-2,93
9991,516,210,2024-2,72
9992,516,211,2024-2,71
9993,516,212,2024-2,93
9994,516,213,2024-2,70
9995,516,214,2024-2,77
9996,516,215,2025-1,90
9997,516,216,2025-1,56
9998,516,217,2025-1,70
9999,516,218,2025-1,71
10000,516,219,2025-2,69
10001,516,220,2025-2,72
10002,516,221,2025-2,75
10003,516,222,2025-2,73
10004,516,223,2025-2,82
10005,517,266,2023-2,83
10006,517,267,2023-2,85
10007,517,268,2023-2,76
10008,517,269,2023-2,69
10009,517,270,2023-2,88
10010,517,271,2024-1,87
10011,517,272,2024-1,75
10012,517,273,2024-1,80
10013,517,274,2024-1,88
10014,517,275,2024-2,77
10015,517,276,2024-2,73
10016,517,277,2024-2,73
10017,517,278,2024-2,67
10018,517,279,2025-1,67
10019,517,280,2025-1,79
10020,517,281,2025-1,79
10021,517,282,2025-1,63
10022,977579,283,2025-1,81
10023,517,284,2025-1,82
10024,517,285,2025-2,84
10025,517,286,2025-2,67
10026,517,287,2025-2,71
10027,517,288,2025-2,71
10028,517,289,2025-2,76
10029,519,210,2024-2,100
10030,519,211,2024-2,100
10031,519,212,2024-2,100
10032,519,213,2024-2,100
10033,519,214,2024-2,88
10034,519,215,2025-1,100
10035,519,216,2025-1,100
10036,519,217,2025-1,100
10037,519,218,2025-1,100
10038,519,219,2025-2,91
10039,519,220,2025-2,90
10040,519,221,2025-2,97
10041,519,222,2025-2,100
10042,519,223,2025-2,100
10043,520,158,2023-2,82
10044,520,159,2023-2,100
10045,520,160,2023-2,89
10046,520,161,2023-2,95
10047,520,162,2024-1,78
10048,520,163,2024-1,88
10049,520,164,2024-1,88
10050,520,165,2024-1,91
10051,520,166,2024-1,96
10052,520,167,2024-2,86
10053,520,168,2024-2,93
10054,520,169,2024-2,73
10055,520,170,2024-2,89
10056,520,171,2024-2,78
10057,520,172,2024-2,76
10058,520,173,2025-1,89
10059,520,174,2025-1,86
10060,520,175,2025-1,82
10061,520,176,2025-1,87
10062,520,177,2025-1,84
10063,520,178,2025-1,91
10064,520,179,2025-2,88
10065,520,180,2025-2,86
10066,520,181,2025-2,72
10067,520,182,2025-2,78
10068,520,183,2025-2,82
10069,521,224,2023-1,75
10070,521,225,2023-1,73
10071,521,226,2023-1,69
10072,521,227,2023-1,55
10073,521,228,2024-1,66
10074,521,229,2024-1,79
10075,521,230,2024-1,64
10076,521,231,2024-1,66
10077,521,232,2024-2,72
10078,521,233,2024-2,59
10079,521,234,2024-2,73
10080,521,235,2024-2,56
10081,521,236,2024-2,57
10082,521,237,2025-1,66
10083,521,238,2025-1,72
10084,521,239,2025-1,76
10085,521,240,2025-1,70
10086,521,241,2025-1,78
10087,521,242,2025-1,68
10088,521,243,2025-2,60
10089,521,244,2025-2,58
10090,521,245,2025-2,65
10091,521,246,2025-2,54
10092,522,1,2025-1,88
10093,522,2,2025-1,80
10094,522,3,2025-1,77
10095,522,4,2025-1,66
10096,522,5,2025-1,80
10097,522,6,2025-1,100
10098,523,210,2023-2,76
10099,523,211,2023-2,72
10100,910814,212,2023-2,80
10101,523,213,2023-2,89
10102,523,214,2023-2,84
10103,523,215,2024-1,78
10104,523,216,2024-1,87
10105,523,217,2024-1,80
10106,523,218,2024-1,79
10107,523,219,2024-2,90
10108,523,220,2024-2,86
10109,523,221,2024-2,84
10110,523,222,2024-2,88
10111,523,223,2024-2,71
10112,523,224,2025-1,77
10113,523,225,2025-1,92
10114,523,226,2025-1,84
10115,523,227,2025-1,81
10116,523,228,2025-2,91
10117,523,229,2025-2,92
10118,523,230,2025-2,79
10119,523,231,2025-2,85
10120,524,210,2024-1,94
10121,524,211,2024-1,80
10122,524,212,2024-1,85
10123,524,213,2024-1,84
10124,524,214,2024-1,74
10125,524,215,2024-2,85
10126,524,216,2024-2,79
10127,524,217,2024-2,88
10128,524,218,2024-2,75
10129,524,219,2025-1,79
10130,524,220,2025-1,84
10131,524,221,2025-1,95
10132,524,222,2025-1,75
10133,524,223,2025-1,93
10134,524,224,2025-2,70
10135,524,225,2025-2,70
10136,524,226,2025-2,83
10137,524,227,2025-2,78
10138,525,1,2023-1,87
10139,525,2,2023-1,94
10140,525,3,2023-1,100
10141,525,4,2023-1,100
10142,525,5,2023-1,86
10143,525,6,2023-1,90
10144,525,7,2023-2,100
10145,525,8,2023-2,82
10146,525,9,2023-2,80
10147,525,10,2023-2,83
10148,525,11,2024-1,99
10149,525,12,2024-1,85
10150,525,13,2024-1,83
10151,525,14,2024-1,92
10152,525,15,2024-2,86
10153,525,16,2024-2,91
10154,525,17,2024-2,96
10155,525,18,2024-2,87
10156,525,19,2025-1,85
10157,525,20,2025-1,100
10158,525,21,2025-1,88
10159,525,22,2025-1,92
10160,525,23,2025-2,90
10161,525,24,2025-2,94
10162,525,25,2025-2,100
10163,525,26,2025-2,91
10164,525,27,2025-2,87
10165,525,28,2025-2,80
10166,526,215,2023-1,72
10167,526,216,2023-1,65
10168,526,217,2023-1,78
10169,526,218,2023-1,55
10170,526,219,2023-2,70
10171,526,220,2023-2,57
10172,526,221,2023-2,68
10173,526,222,2023-2,63
10174,526,223,2023-2,66
10175,526,224,2024-1,73
10176,526,225,2024-1,59
10177,526,226,2024-1,70
10178,526,227,2024-1,77
10179,526,228,2024-2,56
10180,526,229,2024-2,49
10181,526,230,2024-2,88
10182,526,231,2024-2,68
10183,526,232,2025-1,69
10184,526,233,2025-1,71
10185,526,234,2025-1,60
10186,526,235,2025-1,66
10187,526,236,2025-1,78
10188,526,237,2025-2,50
10189,526,238,2025-2,67
10190,526,239,2025-2,69
10191,526,240,2025-2,62
10192,526,241,2025-2,71
10193,526,242,2025-2,63
10194,527,58,2023-1,65
10195,527,59,2023-1,80
10196,527,60,2023-1,66
10197,527,61,2023-1,82
10198,527,62,2023-1,77
10199,527,63,2023-1,68
10200,527,64,2023-2,57
10201,527,65,2023-2,75
10202,527,66,2023-2,63
10203,527,67,2023-2,78
10204,527,68,2023-2,63
10205,527,69,2023-2,73
10206,527,70,2024-1,86
10207,527,71,2024-1,62
10208,527,72,2024-1,74
10209,527,73,2024-1,70
10210,527,74,2024-2,70
10211,527,75,2024-2,64
10212,527,76,2024-2,74
10213,527,77,2024-2,64
10214,527,78,2025-1,66
10215,527,79,2025-1,56
10216,527,80,2025-1,64
10217,527,81,2025-1,49
10218,527,82,2025-2,49
10219,527,83,2025-2,59
10220,527,84,2025-2,70
10221,527,85,2025-2,60
10222,528,107,2023-1,68
10223,528,108,2023-1,70
10224,528,109,2023-1,69
10225,528,110,2023-1,91
10226,528,111,2023-2,64
10227,528,112,2023-2,76
10228,528,113,2023-2,91
10229,528,114,2023-2,82
10230,528,115,2024-1,76
10231,528,116,2024-1,79
10232,528,117,2024-1,86
10233,528,118,2024-1,69
10234,528,119,2024-1,90
10235,528,120,2024-2,76
10236,528,121,2024-2,81
10237,528,122,2024-2,80
10238,528,123,2024-2,64
10239,528,124,2025-1,83
10240,528,125,2025-1,81
10241,528,126,2025-1,91
10242,528,127,2025-1,90
10243,528,128,2025-1,76
10244,528,129,2025-1,70
10245,529,1,2024-1,91
10246,529,2,2024-1,100
10247,529,3,2024-1,97
10248,529,4,2024-1,88
10249,529,5,2024-1,100
10250,529,6,2024-1,90
10251,529,7,2024-2,89
10252,529,8,2024-2,91
10253,529,9,2024-2,95
10254,529,10,2024-2,86
10255,530,95,2024-2,75
10256,530,96,2024-2,90
10257,530,97,2024-2,86
10258,530,98,2024-2,81
10259,530,99,2025-1,81
10260,530,100,2025-1,68
10261,530,101,2025-1,70
10262,530,102,2025-1,81
10263,530,103,2025-2,94
10264,530,104,2025-2,86
10265,530,105,2025-2,94
10266,530,106,2025-2,91
10267,531,48,2024-1,89
10268,531,49,2024-1,87
10269,531,50,2024-1,79
10270,531,51,2024-1,85
10271,532,52,2023-1,91
10272,532,53,2023-1,86
10273,532,54,2023-1,88
10274,532,55,2023-1,77
10275,532,56,2023-1,66
10276,532,974632,2023-1,86
10277,533,64,2023-1,63
10278,533,65,2023-1,91
10279,533,66,2023-1,88
10280,533,67,2023-1,80
10281,533,68,2023-1,84
10282,533,69,2023-1,76
10283,533,70,2023-2,88
10284,533,71,2023-2,83
10285,533,72,2023-2,74
10286,533,73,2023-2,90
10287,533,74,2024-1,91
10288,533,75,2024-1,92
10289,533,76,2024-1,100
10290,533,77,2024-1,68
10291,533,78,2024-2,81
10292,533,79,2024-2,94
10293,533,80,2024-2,90
10294,533,81,2024-2,90
10295,533,82,2025-1,80
10296,533,83,2025-1,88
10297,533,84,2025-1,84
10298,533,85,2025-1,82
10299,533,86,2025-2,92
10300,533,87,2025-2,93
10301,533,88,2025-2,90
10302,533,89,2025-2,87
10303,534,219,2023-1,93
10304,534,220,2023-1,95
10305,534,221,2023-1,82
10306,534,222,2023-1,100
10307,534,223,2023-1,74
10308,534,224,2023-2,84
10309,534,225,2023-2,86
10310,534,226,2023-2,86
10311,534,227,2023-2,69
10312,534,228,2024-2,80
10313,534,229,2024-2,95
10314,534,230,2024-2,72
10315,534,231,2024-2,80
10316,534,232,2025-1,96
10317,534,233,2025-1,91
10318,534,234,2025-1,72
10319,534,235,2025-1,89
10320,534,236,2025-1,93
10321,534,237,2025-2,86
10322,534,238,2025-2,93
10323,534,239,2025-2,96
10324,534,240,2025-2,74
10325,534,241,2025-2,92
10326,534,242,2025-2,91
10327,535,210,2024-2,70
10328,535,211,2024-2,66
10329,535,212,2024-2,61
10330,535,213,2024-2,61
10331,535,214,2024-2,53
10332,535,215,2025-1,53
10333,535,216,2025-1,55
10334,535,217,2025-1,45
10335,535,218,2025-1,58
10336,535,219,2025-2,62
10337,535,220,2025-2,61
10338,535,221,2025-2,55
10339,535,222,2025-2,59
10340,535,223,2025-2,40
10341,536,285,2023-1,76
10342,536,286,2023-1,66
10343,536,287,2023-1,58
10344,536,288,2023-1,68
10345,536,289,2023-1,73
10346,536,290,2023-2,69
10347,536,291,2023-2,64
10348,536,292,2023-2,66
10349,536,293,2023-2,71
10350,536,294,2023-2,60
10351,536,295,2024-1,77
10352,536,296,2024-1,73
10353,536,297,2024-1,74
10354,536,298,2024-1,75
10355,536,299,2024-1,73
10356,536,300,2024-2,74
10357,536,301,2024-2,66
10358,536,302,2024-2,96
10359,536,303,2024-2,60
10360,536,304,2024-2,54
10361,536,305,2024-2,61
10362,536,306,2025-1,65
10363,536,307,2025-1,67
10364,536,308,2025-1,60
10365,536,309,2025-1,61
10366,536,310,2025-1,67
10367,536,311,2025-2,63
10368,536,312,2025-2,71
10369,536,313,2025-2,72
10370,536,314,2025-2,67
10371,536,315,2025-2,66
10372,536,316,2025-2,78
10373,537,215,2023-1,94
10374,537,216,2023-1,81
10375,537,217,2023-1,79
10376,537,218,2023-1,67
10377,537,219,2023-2,78
10378,537,220,2023-2,95
10379,537,221,2023-2,100
10380,537,222,2023-2,91
10381,537,223,2023-2,84
10382,537,224,2024-2,79
10383,537,225,2024-2,70
10384,537,226,2024-2,83
10385,537,227,2024-2,92
10386,537,228,2025-1,93
10387,537,229,2025-1,91
10388,537,230,2025-1,95
10389,537,231,2025-1,74
10390,537,232,2025-2,80
10391,537,233,2025-2,84
10392,537,234,2025-2,93
10393,537,235,2025-2,96
10394,537,236,2025-2,79
10395,538,115,2023-1,74
10396,538,116,2023-1,83
10397,538,117,2023-1,90
10398,538,118,2023-1,94
10399,538,119,2023-1,84
10400,538,120,2023-2,74
10401,538,121,2023-2,82
10402,538,122,2023-2,92
10403,538,123,2023-2,77
10404,538,124,2024-1,79
10405,538,125,2024-1,94
10406,538,126,2024-1,79
10407,538,127,2024-1,77
10408,538,128,2024-1,82
10409,538,129,2024-1,81
10410,538,130,2024-2,88
10411,538,131,2024-2,80
10412,538,132,2024-2,75
10413,538,133,2024-2,91
10414,538,134,2024-2,92
10415,538,135,2025-1,88
10416,538,136,2025-1,76
10417,538,137,2025-1,82
10418,538,138,2025-1,86
10419,538,139,2025-2,91
10420,538,140,2025-2,86
10421,538,141,2025-2,69
10422,538,142,2025-2,86
10423,539,215,2023-1,56
10424,539,216,2023-1,60
10425,539,217,2023-1,61
10426,539,218,2023-1,48
10427,539,219,2023-2,62
10428,539,220,2023-2,61
10429,539,221,2023-2,49
10430,539,222,2023-2,67
10431,539,223,2023-2,59
10432,539,224,2024-1,56
10433,539,225,2024-1,57
10434,539,226,2024-1,45
10435,539,227,2024-1,54
10436,539,228,2024-2,58
10437,539,229,2024-2,72
10438,539,230,2024-2,65
10439,539,231,2024-2,51
10440,539,232,2025-1,55
10441,539,233,2025-1,52
10442,539,234,2025-1,56
10443,539,235,2025-1,52
10444,539,236,2025-1,41
10445,539,237,2025-2,54
10446,539,238,2025-2,61
10447,539,239,2025-2,69
10448,539,240,2025-2,47
10449,539,241,2025-2,64
10450,539,242,2025-2,48
10451,540,266,2025-1,76
10452,540,267,2025-1,73
10453,540,268,2025-1,72
10454,540,269,2025-1,74
10455,540,270,2025-1,74
10456,540,271,2025-2,81
10457,540,272,2025-2,60
10458,540,273,2025-2,90
10459,540,274,2025-2,77
10460,541,317,2024-2,79
10461,541,318,2024-2,76
10462,541,319,2024-2,91
10463,541,320,2024-2,100
10464,541,321,2025-2,79
10465,541,322,2025-2,82
10466,541,323,2025-2,100
10467,541,324,2025-2,99
10468,541,325,2025-2,79
10469,542,290,2023-1,79
10470,542,291,2023-1,88
10471,542,292,2023-1,91
10472,542,293,2023-1,82
10473,542,294,2023-1,69
10474,542,295,2023-2,91
10475,542,296,2023-2,100
10476,542,297,2023-2,77
10477,542,298,2023-2,90
10478,542,299,2023-2,80
10479,542,300,2024-1,78
10480,542,301,2024-1,91
10481,542,302,2024-1,77
10482,542,303,2024-1,86
10483,542,304,2024-1,81
10484,542,305,2024-1,91
10485,542,306,2024-2,90
10486,542,307,2024-2,75
10487,542,308,2024-2,89
10488,542,309,2024-2,97
10489,542,310,2024-2,88
10490,542,311,2025-1,83
10491,542,312,2025-1,82
10492,542,313,2025-1,79
10493,542,314,2025-1,86
10494,542,315,2025-1,81
10495,542,316,2025-1,85
10496,543,1,2025-2,56
10497,543,2,2025-2,37
10498,543,3,2025-2,63
10499,543,4,2025-2,71
10500,543,5,2025-2,56
10501,543,6,2025-2,64
10502,545,326,2023-1,87
10503,545,327,2023-1,94
10504,545,328,2023-1,74
10505,545,329,2023-1,95
10506,545,330,2023-1,82
10507,546,29,2023-1,66
10508,546,30,2023-1,70
10509,546,31,2023-1,50
10510,546,32,2023-1,55
10511,546,33,2023-2,61
10512,546,34,2023-2,60
10513,546,35,2023-2,52
10514,546,36,2023-2,52
10515,546,37,2023-2,66
10516,546,38,2023-2,66
10517,546,39,2024-1,60
10518,546,40,2024-1,51
10519,546,41,2024-1,58
10520,546,42,2024-1,63
10521,546,43,2024-1,54
10522,546,44,2024-2,53
10523,546,45,2024-2,75
10524,546,46,2024-2,67
10525,546,47,2024-2,55
10526,547,48,2024-2,86
10527,547,49,2024-2,74
10528,547,50,2024-2,72
10529,547,51,2024-2,72
10530,547,52,2025-1,77
10531,933512,53,2025-1,55
10532,547,54,2025-1,79
10533,547,55,2025-1,84
10534,547,56,2025-1,78
10535,547,57,2025-1,79
10536,547,58,2025-2,69
10537,547,59,2025-2,71
10538,547,60,2025-2,79
10539,547,61,2025-2,80
10540,547,62,2025-2,68
10541,547,63,2025-2,77
10542,548,167,2023-1,91
10543,548,168,2023-1,96
10544,548,169,2023-1,86
10545,548,170,2023-1,87
10546,548,171,2023-1,83
10547,548,172,2023-1,100
10548,548,173,2023-2,78
10549,548,174,2023-2,91
10550,548,175,2023-2,88
10551,548,176,2023-2,95
10552,548,177,2023-2,100
10553,548,178,2023-2,100
10554,548,179,2024-1,83
10555,548,180,2024-1,100
10556,548,181,2024-1,92
10557,548,182,2024-1,100
10558,548,183,2024-1,82
10559,548,184,2024-2,100
10560,548,185,2024-2,81
10561,548,186,2024-2,85
10562,548,187,2024-2,86
10563,548,188,2024-2,96
10564,548,189,2025-1,85
10565,548,190,2025-1,99
10566,548,191,2025-1,84
10567,548,192,2025-1,95
10568,548,193,2025-2,85
10569,548,194,2025-2,92
10570,548,195,2025-2,83
10571,548,196,2025-2,83
10572,548,197,2025-2,97
10573,549,1,2024-2,53
10574,549,2,2024-2,62
10575,549,3,2024-2,56
10576,549,4,2024-2,59
10577,549,5,2024-2,68
10578,549,6,2024-2,49
10579,549,7,2025-1,42
10580,549,8,2025-1,78
10581,549,9,2025-1,65
10582,549,10,2025-1,65
10583,549,11,2025-2,62
10584,549,12,2025-2,55
10585,549,13,2025-2,50
10586,549,14,2025-2,64
10587,550,210,2023-2,75
10588,550,211,2023-2,92
10589,550,212,2023-2,89
10590,550,213,2023-2,83
10591,550,214,2023-2,67
10592,550,215,2024-1,88
10593,550,216,2024-1,73
10594,550,217,2024-1,100
10595,550,218,2024-1,95
10596,550,219,2024-2,88
10597,550,220,2024-2,71
10598,550,221,2024-2,86
10599,550,222,2024-2,73
10600,550,223,2024-2,78
10601,550,224,2025-1,85
10602,550,225,2025-1,86
10603,550,226,2025-1,84
10604,550,227,2025-1,77
10605,550,228,2025-2,89
10606,550,229,2025-2,150
10607,550,230,2025-2,76
10608,550,231,2025-2,100
10609,551,210,2025-1,93
10610,551,211,2025-1,100
10611,551,212,2025-1,97
10612,551,213,2025-1,95
10613,551,214,2025-1,88
10614,551,215,2025-2,94
10615,551,216,2025-2,95
10616,551,217,2025-2,81
10617,551,218,2025-2,93
10618,552,158,2024-2,96
10619,552,159,2024-2,87
10620,552,160,2024-2,76
10621,552,161,2024-2,85
10622,552,162,2025-1,70
10623,552,163,2025-1,84
10624,552,164,2025-1,71
10625,552,165,2025-1,78
10626,552,166,2025-1,89
10627,552,167,2025-2,76
10628,552,168,2025-2,78
10629,552,169,2025-2,78
10630,552,170,2025-2,77
10631,552,171,2025-2,82
10632,552,172,2025-2,82
10633,553,95,2024-1,80
10634,553,96,2024-1,84
10635,553,97,2024-1,78
10636,553,98,2024-1,81
10637,553,99,2024-2,86
10638,553,100,2024-2,89
10639,553,998574,2024-2,84
10640,553,102,2024-2,71
10641,553,103,2025-1,64
10642,553,104,2025-1,96
10643,553,105,2025-1,70
10644,553,106,2025-1,86
10645,553,107,2025-2,55
10646,553,108,2025-2,85
10647,553,109,2025-2,84
10648,553,110,2025-2,77
10649,554,95,2025-1,84
10650,554,96,2025-1,84
10651,554,97,2025-1,90
10652,554,98,2025-1,75
10653,554,99,2025-2,78
10654,554,100,2025-2,90
10655,554,101,2025-2,89
10656,554,102,2025-2,96
10657,555,321,2023-1,50
10658,555,322,2023-1,68
10659,555,323,2023-1,43
10660,555,324,2023-1,60
10661,555,325,2023-1,61
10662,555,326,2023-2,42
10663,555,327,2023-2,59
10664,555,328,2023-2,65
10665,555,329,2023-2,55
10666,555,330,2023-2,55
10667,555,331,2024-1,63
10668,555,332,2024-1,61
10669,555,333,2024-1,55
10670,555,334,2024-1,51
10671,555,335,2024-1,71
10672,555,336,2024-2,67
10673,555,337,2024-2,57
10674,555,338,2024-2,53
10675,555,339,2024-2,59
10676,555,340,2024-2,50
10677,555,341,2024-2,46
10678,555,342,2025-1,60
10679,555,343,2025-1,55
10680,555,344,2025-1,59
10681,555,345,2025-1,56
10682,555,346,2025-1,61
10683,555,347,2025-2,46
10684,555,348,2025-2,56
10685,555,349,2025-2,60
10686,555,350,2025-2,44
10687,555,351,2025-2,45
10688,555,352,2025-2,63
10689,556,158,2023-2,82
10690,556,159,2023-2,98
10691,556,160,2023-2,88
10692,556,161,2023-2,78
10693,556,162,2024-1,77
10694,556,163,2024-1,100
10695,556,164,2024-1,86
10696,556,165,2024-1,97
